NR_VOTAVEL,DS_CARGO,NM_VOTAVEL,QT_VOTOS
1985,DEPUTADO FEDERAL,LEIDEMEIRE ROCHA BARRETO DA SILVA,203
1988,DEPUTADO FEDERAL,PAULA NEVES MAGALHAES DE BARROS,3388
1989,DEPUTADO FEDERAL,KENIA DE SOUZA GONCALVES DOS SANTOS,160
1990,DEPUTADO FEDERAL,ALESSANDRA CRISTINA MAGALHAES SANTOS,318
1991,DEPUTADO FEDERAL,VANDETE MARIA SOARES,274
1993,DEPUTADO FEDERAL,PRISCILA CAVALCANTI DE ARAUJO,85
1998,DEPUTADO FEDERAL,LEANDRO NASCIMENTO FARIAS,1473
1999,DEPUTADO FEDERAL,LINCOLN DONATO NUNES,17187
2000,DEPUTADO FEDERAL,GABRIELLY DAMASCENO DA SILVA,1697
2001,DEPUTADO FEDERAL,CRISTIANO LINDEMBERG MOREIRA DE MORAGAS,1920
2002,DEPUTADO FEDERAL,CAIO MARCELO DE ARAUJO LOPES,1336
2005,DEPUTADO FEDERAL,GISELE SILVA DOS SANTOS BATISTA,479
2006,DEPUTADO FEDERAL,RENATO MOURA MONTES,163
2007,DEPUTADO FEDERAL,CARLOS JOSE DE SANTANA,139
2008,DEPUTADO FEDERAL,MICHELLE CARDOSO ZACARIAS,274
2010,DEPUTADO FEDERAL,MARCIO GARCIA LINARES,6313
2012,DEPUTADO FEDERAL,JOAO MAURICIO FERREIRA GONÃALVES,2294
2013,DEPUTADO FEDERAL,GUILHERME SILVA DE OLIVEIRA,296
2016,DEPUTADO FEDERAL,AMANDA PADILHA DA SILVA,518
2017,DEPUTADO FEDERAL,THAIDYMILLA ROBERTA DE AZEVEDO PONTES,301
2018,DEPUTADO FEDERAL,NIVEA DE FATIMA LUIZ,128
2020,DEPUTADO FEDERAL,JONATAS RIBEIRO CASTELO BRANCO,4501
2022,DEPUTADO FEDERAL,EVERALDO DIAS PEREIRA,9522
2023,DEPUTADO FEDERAL,CARLOS HENRIQUE DE ANDRADE ADAO,261
2025,DEPUTADO FEDERAL,JAQUELINE LOPES DE ARAUJO,110
2030,DEPUTADO FEDERAL,MAURO DOS SANTOS SILVA,453
2033,DEPUTADO FEDERAL,CARLOS ZALBERTO BOA MORTE FILHO,1700
2035,DEPUTADO FEDERAL,BEATRIZ DOS SANTOS NASCIMENTO,191
2040,DEPUTADO FEDERAL,MARCIO ALEXANDRO DE SOUZA,1891
2044,DEPUTADO FEDERAL,ANTONIO COSTA DE BRITO,108
2047,DEPUTADO FEDERAL,SILVIO DA COSTA SANTANA,1084
2050,DEPUTADO FEDERAL,LUIZ CARLOS DAS NEVES,383
2052,DEPUTADO FEDERAL,MONICA FRAGA DOS SANTOS DIB DA COSTA,373
2056,DEPUTADO FEDERAL,ANDERSON SILVA DA COSTA,386
2060,DEPUTADO FEDERAL,RONILDO FERREIRA SANTOS,48
2077,DEPUTADO FEDERAL,WELINGTON CARLOS DE AGUIAR,190
2100,DEPUTADO FEDERAL,MARIANA LIMA NOGUEIRA,2878
2121,DEPUTADO FEDERAL,GUSTAVO GALVÃO PEDRO,1360
2123,DEPUTADO FEDERAL,GABRIEL RODRIGUES DAUMAS MARQUES,1018
2200,DEPUTADO FEDERAL,LETÃCIA ALVES PEREIRA ENTRAGO,24520
2201,DEPUTADO FEDERAL,MAX GUILHERME MACHADO DE  MOURA,9489
2202,DEPUTADO FEDERAL,VERONICA CHAVES DE CARVALHO COSTA,31103
2206,DEPUTADO FEDERAL,WALDIR LUIZ FERRAZ,1967
2207,DEPUTADO FEDERAL,MARCUS WELBER GOMES DA SILVA,9718
2209,DEPUTADO FEDERAL,MAURO ALVES SOUZA,383
2210,DEPUTADO FEDERAL,FABIANA SILVA DE SOUZA,30096
2211,DEPUTADO FEDERAL,CARLOS ROBERTO COELHO DE MATTOS JUNIOR,114587
2212,DEPUTADO FEDERAL,EDUARDO PAZUELLO,205324
2213,DEPUTADO FEDERAL,MARCOS TEIXEIRA BRAZ,38623
2214,DEPUTADO FEDERAL,CHRISTINE NOGUEIRA DOS REIS TONIETTO,52583
2215,DEPUTADO FEDERAL,PRISCILA KARLA PEREIRA DOS SANTOS,1277
2217,DEPUTADO FEDERAL,ALEXANDRE RAMAGEM RODRIGUES,59170
2220,DEPUTADO FEDERAL,HELIO FERNANDO BARBOSA LOPES,132986
2221,DEPUTADO FEDERAL,ROSANE FELIX DO NASCIMENTO MALTA,38579
2222,DEPUTADO FEDERAL,SORAYA ALENCAR DOS SANTOS,130379
2223,DEPUTADO FEDERAL,RENATO COSTA DE OLIVEIRA,18899
2224,DEPUTADO FEDERAL,EDIMILSON RAMOS MIGOWSKI DE CARVALHO,9927
2225,DEPUTADO FEDERAL,AROLDO ANTONIO DE OLIVEIRA MENDONÃA,3878
2226,DEPUTADO FEDERAL,EDIANNE PAULO DE ABREU,2176
2227,DEPUTADO FEDERAL,ALLAN TURNOWSKI,18627
2230,DEPUTADO FEDERAL,FERNANDO DA SILVA VELOSO,5685
2232,DEPUTADO FEDERAL,RICARDO DE SOUZA COSTA,28353
2233,DEPUTADO FEDERAL,LUIZ EDUARDO CARNEIRO DA SILVA DE SOUZA LIMA,69088
2234,DEPUTADO FEDERAL,MARCELLO CAPPARELLI MONIZ DE ARAGÃO DÃQUER,3274
2235,DEPUTADO FEDERAL,ELAINE MOURA,648
2238,DEPUTADO FEDERAL,JOÃO CARLOS SOARES GURGEL,11531
2244,DEPUTADO FEDERAL,HERMITON BATISTA MOURA,7716
2245,DEPUTADO FEDERAL,FLAVIO CAMPOS FERREIRA,46636
2250,DEPUTADO FEDERAL,PEDRO JOSÃ MANSO,2488
2252,DEPUTADO FEDERAL,MARCIO DA SILVEIRA LABRE,2501
2254,DEPUTADO FEDERAL,JULIO CEZAR KFURI,323
2255,DEPUTADO FEDERAL,GUTEMBERG DE PAULA FONSECA,19288
2256,DEPUTADO FEDERAL,LUCIANO VIEIRA MENDES,84942
2264,DEPUTADO FEDERAL,CHRISTIANNE DUARTE GAROIU,3842
2267,DEPUTADO FEDERAL,BIANCA DE CAMPOS CRUZ MACHADO,743
2269,DEPUTADO FEDERAL,ALTINEU CORTES FREITAS COUTINHO,167512
2270,DEPUTADO FEDERAL,MARINARA PEREIRA DA COSTA,6583
2274,DEPUTADO FEDERAL,ELIZABETH LILIAN FERRAZ VITORINO,146
2275,DEPUTADO FEDERAL,JEANE DE SOUZA DAMES,219
2277,DEPUTADO FEDERAL,SÃSTENES SILVA CAVALCANTE,65443
2278,DEPUTADO FEDERAL,RENAN MARASSI MAGALHÃES,26021
2282,DEPUTADO FEDERAL,ROBERTO LUIZ RODRIGUES DE OLIVEIRA,94221
2287,DEPUTADO FEDERAL,MILENA CARDOSO MOREIRA,298
2288,DEPUTADO FEDERAL,GELSON DE AZEVEDO ALMEIDA,4330
2299,DEPUTADO FEDERAL,CHARLLES BATISTA DA SILVA,41346
2300,DEPUTADO FEDERAL,RICARDO PEDREIRA RANGEL,4475
2301,DEPUTADO FEDERAL,WELLINGTON BRUNO SANTOS,1299
2303,DEPUTADO FEDERAL,PAULO FERNANDO VILLELA CANTUARIA,471
2304,DEPUTADO FEDERAL,NILTON WILSON SALOMÃO,16162
2310,DEPUTADO FEDERAL,MARCUS VINICIUS LOPES MARTINS,1661
2311,DEPUTADO FEDERAL,EDUARDO PAIVA DA SILVA,1492
2312,DEPUTADO FEDERAL,EDSON SANTOS SILVA,1108
2313,DEPUTADO FEDERAL,RENATA SILVEIRA DA COSTA,1664
2320,DEPUTADO FEDERAL,FLÃVIO DOS SANTOS ANTUNES,26461
2322,DEPUTADO FEDERAL,AUGUSTO CÃSAR SILVA SORAGE,5144
2323,DEPUTADO FEDERAL,ANTONIA MINDLIN LEITE BARBOSA,5617
2332,DEPUTADO FEDERAL,AGUINALDO MARTINS DOS SANTOS,377
2333,DEPUTADO FEDERAL,MANOEL TEIXEIRA DE MESQUITA NETO,613
2334,DEPUTADO FEDERAL,DANIELLE LIMA SANTANA,140
2344,DEPUTADO FEDERAL,SELMA MARIA RODRIGUES DA SILVA,506
2345,DEPUTADO FEDERAL,KATIA CRISTINA MIKI DA SILVA,5139
2350,DEPUTADO FEDERAL,CARLOS HENRIQUE DA SILVA BAÃA,106
2351,DEPUTADO FEDERAL,EMANUEL MARQUES CORRÃA,268
2356,DEPUTADO FEDERAL,ANDRE LUIZ COSTA DE SOUZA,1145
2360,DEPUTADO FEDERAL,FABIANO GONÃALVES,10339
2370,DEPUTADO FEDERAL,MAGALI FARIAS DA SILVEIRA NUNES SOUZA,126
2398,DEPUTADO FEDERAL,CLEIDE SOUZA FREIRE VICTORIO,802
2700,DEPUTADO FEDERAL,LUCIANA NERI DA SILVA,371
2707,DEPUTADO FEDERAL,ALEMAR GOIS SERRA,222
2708,DEPUTADO FEDERAL,DIVA MARIA DIAS VALENTINI ROZENDO,118
2710,DEPUTADO FEDERAL,GLAIDSON ACÃCIO DOS SANTOS,37935
2711,DEPUTADO FEDERAL,GILVANIO OLIVEIRA DA SILVA,650
2712,DEPUTADO FEDERAL,JORGE MURILO RODRIGUES DE MORAES,759
2714,DEPUTADO FEDERAL,MARCOS RODRIGUES DA SILVA,713
2715,DEPUTADO FEDERAL,CHEILA MOREIRA MACHADO ALVES,68
2716,DEPUTADO FEDERAL,MARIA JOSÃ RIBEIRO,69
2717,DEPUTADO FEDERAL,ROSILENE PADILHA DOS SANTOS DO NASCIMENTO,158
2719,DEPUTADO FEDERAL,ISMAEL CARLOS NASCIMENTO DE JESUS,825
2720,DEPUTADO FEDERAL,DELANEY MACHADO DA CUNHA,435
2722,DEPUTADO FEDERAL,REINALDO DE ALMEIDA,837
2723,DEPUTADO FEDERAL,MARCIA HELENA RIBEIRO DE AZEVEDO,78
2725,DEPUTADO FEDERAL,CELSO CAETANO DE MIRANDA,407
2727,DEPUTADO FEDERAL,SANDRO CARLO ALVES,367
2728,DEPUTADO FEDERAL,ELIEL DE SOUZA DO ROSÃRIO,425
2730,DEPUTADO FEDERAL,ANDERSON FRANCISCO PERCILIANO AMORIM,214
2731,DEPUTADO FEDERAL,JURANDIR JACINTHO DE SOUZA,373
2732,DEPUTADO FEDERAL,LUIS ANTONIO PEREIRA DA SILVA,584
2736,DEPUTADO FEDERAL,CARLOS ESEQUIEL SILVA DOS SANTOS,1177
2739,DEPUTADO FEDERAL,SONIA FELIX DA CRUZ DE JESUS MELO,187
2742,DEPUTADO FEDERAL,MÃRCIO VILARÃ SOUTO,617
2747,DEPUTADO FEDERAL,FABIO ROBERTO ARAÃJO ROMOLI,897
2751,DEPUTADO FEDERAL,LUIS CLAUDIO RIBEIRO DE ARAUJO,371
2752,DEPUTADO FEDERAL,ANTONIO ARLINDO DO NASCIMENTO,429
2755,DEPUTADO FEDERAL,CLAUDIO NASCIMENTO,1395
2756,DEPUTADO FEDERAL,JOSIANE SILVESTRE,102
2757,DEPUTADO FEDERAL,ALEXANDRE PAES QUIRINO,438
2758,DEPUTADO FEDERAL,CLAUDIO FELIPE DE SÃ,35
2759,DEPUTADO FEDERAL,SIMONE SILVA DE CARVALHO AZEREDO,1
2761,DEPUTADO FEDERAL,SILAS SILVA DE OLIVEIRA,62
2762,DEPUTADO FEDERAL,MARCUS DE FREITAS TAVARES,789
2763,DEPUTADO FEDERAL,RAIZA MARINS DE OLIVEIRA,24
2765,DEPUTADO FEDERAL,ANA KATIUSCIA DA SILVA OLIVEIRA,120
2773,DEPUTADO FEDERAL,MARCIO MONTENEGRO TESCH,11
2774,DEPUTADO FEDERAL,COSME DA SILVEIRA LOURENÃO,108
2777,DEPUTADO FEDERAL,JOSÃ JALMIR DE MEDEIROS,758
2782,DEPUTADO FEDERAL,JEAN CARLOS FREITAS,358
2785,DEPUTADO FEDERAL,FILIPE MENDES SANTOS,86
2788,DEPUTADO FEDERAL,THAYNÃ CHRISTINE DOS SANTOS GOULART,132
2791,DEPUTADO FEDERAL,RONALD DE LIMA MIRANDA,89
2792,DEPUTADO FEDERAL,JORGINA SOUZA DA CONCEIÃÃO,11
2797,DEPUTADO FEDERAL,MARCELO DE SOUZA,1350
2799,DEPUTADO FEDERAL,MARIA LUIZA PEREIRA RODRIGUES GOMES,151
2800,DEPUTADO FEDERAL,FLAVIA DE OLIVEIRA FREITAS,1024
2801,DEPUTADO FEDERAL,HELIMAR DE AZEVEDO,185
2802,DEPUTADO FEDERAL,HENYS PINTO DA SILVA,1265
2803,DEPUTADO FEDERAL,ZULEIDE DA SILVA RAMOS,263
2804,DEPUTADO FEDERAL,DÃBORA CLAUDIA SANTOS MONTEIRO,133
2805,DEPUTADO FEDERAL,ALINE DO NASCIMENTO VIANA,1338
2809,DEPUTADO FEDERAL,DANIELLE DA SILVA PASSOS CARVALHO,284
2811,DEPUTADO FEDERAL,ROBERTO LINHARES DA SILVA,21
2812,DEPUTADO FEDERAL,LENILSON TEIXEIRA FAZOLO,1649
2816,DEPUTADO FEDERAL,LAERCIO DO CARMO,143
2817,DEPUTADO FEDERAL,JOSE DE RIBAMAR CUTRIM GOMES,285
2818,DEPUTADO FEDERAL,MARIA DO CARMO SANTOS FERREIRA DE MELLO,170
2821,DEPUTADO FEDERAL,LETICIA GABRIEL CABRAL DE BARROS,64
2822,DEPUTADO FEDERAL,ALEXANDRE DA SILVA PIMENTEL,1518
2823,DEPUTADO FEDERAL,MARCELO BOSCHER NUNES,1437
2824,DEPUTADO FEDERAL,ALEXANDRE CARVALHO DA SILVA,874
2825,DEPUTADO FEDERAL,MARIA DO CARMO SILVA,154
2826,DEPUTADO FEDERAL,BEATRIZ PEREIRA CORBETA,68
2827,DEPUTADO FEDERAL,GLORIA DE OLIVEIRA,376
2828,DEPUTADO FEDERAL,GUSTAVO MODESTO SCHMIDT,4588
2829,DEPUTADO FEDERAL,FLÃVIO CAUTIERO HORTA JARDIM,2344
2832,DEPUTADO FEDERAL,TAÃS DE ALMEIDA OLIVEIRA,21
2833,DEPUTADO FEDERAL,FRANKLIN JOSÃ DA MOTA,282
2834,DEPUTADO FEDERAL,JORGE DA SILVA COSTA,202
2844,DEPUTADO FEDERAL,ELISÃNGELA DE FREITAS,37
2846,DEPUTADO FEDERAL,GASPAR HERBERT STEIN,82
2850,DEPUTADO FEDERAL,ANDRÃ RICARDO DOS SANTOS AFFONSO,241
2853,DEPUTADO FEDERAL,JOSÃ MAIA MENDES DA SILVA FILHO,74
2854,DEPUTADO FEDERAL,RAFAELA OLIVEIRA DE MELO,71
2855,DEPUTADO FEDERAL,ANTÃNIO FERNANDES ANTUNES,4565
2858,DEPUTADO FEDERAL,MAURO CESAR MACEDO DO NASCIMENTO,853
2860,DEPUTADO FEDERAL,DARIO JOSE DA SILVA FERREIRA,253
2864,DEPUTADO FEDERAL,ANDREA PAOLA COSTA PRADO,100
2866,DEPUTADO FEDERAL,SARITA ALVES FERREIRA PAIVA,840
2869,DEPUTADO FEDERAL,NELSON ALVES FERREIRA NETTO,556
2873,DEPUTADO FEDERAL,EDUARDO PACHECO TERRA,3692
2876,DEPUTADO FEDERAL,FÃBIO ALVES GARRIDO,508
2877,DEPUTADO FEDERAL,DENIS DE PAULA FERREIRA,1915
2880,DEPUTADO FEDERAL,LEANDRO DOS SANTOS COSTA,463
2882,DEPUTADO FEDERAL,REGIS AYRTON LERMEN,1044
2883,DEPUTADO FEDERAL,ANDERSON LUIS DE AZEVEDO BARRETO,520
2888,DEPUTADO FEDERAL,DANIEL FERNANDES DE OLIVEIRA,597
2899,DEPUTADO FEDERAL,RICARDO GOMES ARANHA,247
2929,DEPUTADO FEDERAL,HENRIQUE VITAL BRAZIL SIMONARD,219
2939,DEPUTADO FEDERAL,ROMULO REIS CALABRIA SODRE,50
2949,DEPUTADO FEDERAL,CAETANO ALBUQUERQUE SIGILIANO,24
2959,DEPUTADO FEDERAL,BEATRIZ MENDES DE MELO,92
2979,DEPUTADO FEDERAL,RYAN ALBUQUERQUE DA SILVA,35
2989,DEPUTADO FEDERAL,ALESSANDRA DOS SANTOS MARQUES,66
2999,DEPUTADO FEDERAL,LUISA MELCÃADES RODRIGUEZ MARANHÃO,117
3000,DEPUTADO FEDERAL,RENÃ DA SILVA FREITAS,8143
3001,DEPUTADO FEDERAL,ANA CAROLINA SPONZA BRAGA,24934
3003,DEPUTADO FEDERAL,JOÃO ALBERTO NEVES DOS SANTOS,2392
3010,DEPUTADO FEDERAL,KATHARYNE AMORIM CAIAFFA,3500
3012,DEPUTADO FEDERAL,CLAUDIO ALEXANDRE DA CRUZ WEISSHUHN,506
3013,DEPUTADO FEDERAL,IDA DELRIO FISHER,604
3015,DEPUTADO FEDERAL,HERMAN GUEDES RODRIGUES DA SILVA,681
3017,DEPUTADO FEDERAL,ABRAÃO RAMOS PEREIRA BRAZ,3887
3020,DEPUTADO FEDERAL,MARCOS EPHRAIN DE MARINS,426
3021,DEPUTADO FEDERAL,BERNARDO ABREU SAMPAIO,5586
3022,DEPUTADO FEDERAL,TIAGO FERNANDES COELHO,608
3023,DEPUTADO FEDERAL,LUIZ FERNANDO SILVA DA CUNHA,203
3030,DEPUTADO FEDERAL,DAYVIANE FERNANDES GARCIA,3128
3031,DEPUTADO FEDERAL,NIUSETE KOROBINSKI,357
3033,DEPUTADO FEDERAL,IVANO RODRIGUES DA SILVA,1215
3036,DEPUTADO FEDERAL,CLAUDIA KARINA WILBERG DE CASTRO COSTA,615
3039,DEPUTADO FEDERAL,CHARBEL NICOLAU CAPAZ,617
3040,DEPUTADO FEDERAL,MARCOS JULIANO PEREIRA,677
3055,DEPUTADO FEDERAL,LEONARDO DE CARVALHO VIDAL,1119
3078,DEPUTADO FEDERAL,FLAVIANA DE CARVALHO,971
3080,DEPUTADO FEDERAL,CÃLIA MARIA DE ARAÃJO SILVA,425
3300,DEPUTADO FEDERAL,MARCELO DO NASCIMENTO,2083
3301,DEPUTADO FEDERAL,LEONARDO FIAUX DE ANDRADE,10112
3302,DEPUTADO FEDERAL,MARCELO HORTA DE ALBUQUERQUE,471
3303,DEPUTADO FEDERAL,ALEXANDRE DE SOUZA MUNIZ,747
3305,DEPUTADO FEDERAL,NIVIA FERNANDA SILVA,2914
3306,DEPUTADO FEDERAL,VALTER DE MELLO,341
3307,DEPUTADO FEDERAL,ANDERSON LUIZ BRAVO,491
3308,DEPUTADO FEDERAL,NIVALDA FARIA DE AGUIAR,81
3309,DEPUTADO FEDERAL,RITIELE MARIOTTI BORGES,330
3310,DEPUTADO FEDERAL,JEFFERSON BELO DE CASTRO,919
3311,DEPUTADO FEDERAL,LUIZ EDUARDO SOUZA DOS SANTOS REGO,395
3313,DEPUTADO FEDERAL,SUZANE FERREIRA VASCONCELLOS,200
3314,DEPUTADO FEDERAL,MONICA RODRIGUES DA SILVA,64
3315,DEPUTADO FEDERAL,SANDRO DA CONCEIÃÃO DA ROCHA,555
3316,DEPUTADO FEDERAL,MARCOS DIAS BORGES,1052
3317,DEPUTADO FEDERAL,ALEXANDRE GUSMÃO COIMBRA,406
3318,DEPUTADO FEDERAL,MARTINHO LUTERO PEREIRA MONTEIRO,797
3320,DEPUTADO FEDERAL,JARBAS SEVERINO OLIVEIRA,1888
3321,DEPUTADO FEDERAL,EDILBERTO SOARES COSTA,442
3322,DEPUTADO FEDERAL,PIETRO DI IORIO COMES,1893
3326,DEPUTADO FEDERAL,DAVID MUNIZ DINIZ,1136
3328,DEPUTADO FEDERAL,RICARDO NASCIMENTO LAURENTINO,1011
3330,DEPUTADO FEDERAL,ANA MARIA DA SILVA GONÃALVES,1065
3331,DEPUTADO FEDERAL,ERIKA FABRICIA OLIVEIRA PEIXOTO,87
3333,DEPUTADO FEDERAL,BRUNO CHAGAS DE BRITO DA SILVA,16360
3334,DEPUTADO FEDERAL,MAURO MARCIO DE PAULA ROSA,946
3337,DEPUTADO FEDERAL,GERSON DA SILVA PAULO,1511
3338,DEPUTADO FEDERAL,EZEQUIEL OLIVEIRA SILVA,2256
3340,DEPUTADO FEDERAL,JUVENAL VITOR PINTO DE CARVALHO,1114
3342,DEPUTADO FEDERAL,TAMIRES PIMENTEL MOREIRA,515
3344,DEPUTADO FEDERAL,MABELLE FERNANDA DE JESUS PEREZ,556
3345,DEPUTADO FEDERAL,MARCO ANTONIO FURTADO,873
3353,DEPUTADO FEDERAL,CLAUDIA DA SILVA FERREIRA,74
3355,DEPUTADO FEDERAL,BARBARA CRISTINA TEIXEIRA DE OLIVEIRA,305
3356,DEPUTADO FEDERAL,SANDRA SAMPAIO COSTA,209
3357,DEPUTADO FEDERAL,MANOEL DE MATOS FILHO,138
3359,DEPUTADO FEDERAL,GILMAR FERREIRA MARTINS,312
3360,DEPUTADO FEDERAL,LUIS CARLOS DA SILVA VIEIRA,1021
3366,DEPUTADO FEDERAL,PERRY SOUZA AZEREDO,2346
3375,DEPUTADO FEDERAL,ELIZABETE LOURDES BARBOZA,49
3377,DEPUTADO FEDERAL,MARCOS DIAS PEREIRA,19748
3378,DEPUTADO FEDERAL,MARIO RAMOS FILHO,686
3379,DEPUTADO FEDERAL,HELOISA SILVA DOS SANTOS,192
3381,DEPUTADO FEDERAL,CARLA CRISTINA MOTTA PEIXOTO,517
3393,DEPUTADO FEDERAL,MESAC EFLAIN DA SILVA ESPINDOLA,12345
3396,DEPUTADO FEDERAL,EDSON VINICIUS CORREA NASCIMENTO,1231
3399,DEPUTADO FEDERAL,GEFERSON JORGE OLIVEIRA DOS SANTOS,1270
3500,DEPUTADO FEDERAL,ANDRE LUIZ SILVA GOMES,850
3501,DEPUTADO FEDERAL,HELENA ALVES BRANDÃO WITZEL,492
3502,DEPUTADO FEDERAL,SILVANA AZEVEDO DE ARAUJO,450
3503,DEPUTADO FEDERAL,WASHINGTON LUIZ BERNARDINO DE SOUZA,2056
3504,DEPUTADO FEDERAL,VILLER TAVARES BARBOSA,340
3505,DEPUTADO FEDERAL,PAULO JOSE DOS SANTOS DE OLIVEIRA,345
3506,DEPUTADO FEDERAL,EVANDRO NASCIMENTO DE ABREU,514
3507,DEPUTADO FEDERAL,ARLEY SANTOS PEREIRA,293
3508,DEPUTADO FEDERAL,JAILTON SOARES BEZERRA,177
3510,DEPUTADO FEDERAL,CARLOS ALBERTO QUEIROZ MAIA,1330
3511,DEPUTADO FEDERAL,RONALDO LEONARDO DA SILVA,147
3512,DEPUTADO FEDERAL,LUIS URSULINO SANTANA,485
3513,DEPUTADO FEDERAL,LUIZ ANTONIO RIBEIRO GONÃALVES,523
3515,DEPUTADO FEDERAL,CARLA RENATA LANDES ROSA MEDINA,142
3520,DEPUTADO FEDERAL,GENIVALDO NOGUEIRA DA SILVA,613
3521,DEPUTADO FEDERAL,SERGIO LOPES COIMBRA,470
3522,DEPUTADO FEDERAL,RENATA NOGUEIRA O DONNELL,1108
3524,DEPUTADO FEDERAL,ANGELO SOUZA DE ALMEIDA,169
3527,DEPUTADO FEDERAL,MOISES FERREIRA,98
3535,DEPUTADO FEDERAL,RENATA DE OLIVEIRA ESTEVES,1458
3536,DEPUTADO FEDERAL,TANIA DIAS MARTINS BARBOZA,81
3537,DEPUTADO FEDERAL,GUARINO VILHENA DA SILVA,408
3538,DEPUTADO FEDERAL,ADENAIR MARIA DE MOURA TAYAR,209
3545,DEPUTADO FEDERAL,RUDSON VELASQUES GOMES,607
3549,DEPUTADO FEDERAL,ANA PAULA DA SILVA CASTRO,221
3550,DEPUTADO FEDERAL,JOSIAS DA SILVA CARVALHO,395
3551,DEPUTADO FEDERAL,CARLOS EDUARDO NEVES DE JESUS,630
3552,DEPUTADO FEDERAL,DEBORA OLIVEIRA DE MELO RICIO,865
3553,DEPUTADO FEDERAL,ALZIRA SEBASTIANA MARQUES REGIS,416
3554,DEPUTADO FEDERAL,ISABEL DE OLIVEIRA ACIMO,139
3556,DEPUTADO FEDERAL,NORLI MENEGHINI CARLINI LIRA,436
3561,DEPUTADO FEDERAL,ALEXANDRE CARVALHAL DA SILVA,193
3562,DEPUTADO FEDERAL,JOHN ALEX GOMES DOS SANTOS,133
3565,DEPUTADO FEDERAL,LUIZ ELPIDIO MARTINS MANHAES,823
3566,DEPUTADO FEDERAL,SHIRLEI DA SILVA VIEIRA,93
3570,DEPUTADO FEDERAL,JORGE LEIBE DE SOUZA PEREIRA,667
3576,DEPUTADO FEDERAL,JOSE NUNES DA SILVA,215
3577,DEPUTADO FEDERAL,JOSE MARIA FIDELIS DA SILVA,255
3578,DEPUTADO FEDERAL,ANDERSON ALVES BARRETO,1497
3580,DEPUTADO FEDERAL,RODRIGO DOS SANTOS TEIXEIRA,213
3585,DEPUTADO FEDERAL,GABRIELA DE ARAUJO TAVARES,97
3588,DEPUTADO FEDERAL,WELLINGTON RODRIGUES SOARES,1146
3592,DEPUTADO FEDERAL,SAULO ANDRE CHAVES DE CARVALHO,241
3595,DEPUTADO FEDERAL,SIRLEI APARECIDA DE OLIVEIRA BUBNOFF,82
3599,DEPUTADO FEDERAL,FABIO PERALTA DE OLIVEIRA,138
3600,DEPUTADO FEDERAL,MARCIO DE PAULA SANTOS,6194
3601,DEPUTADO FEDERAL,SHIRLEI DE OLIVEIRA ENGEL,642
3602,DEPUTADO FEDERAL,GLAUCIO SANTOS DA SILVA,1202
3607,DEPUTADO FEDERAL,ROMULO GOMES DE MATTOS,2829
3608,DEPUTADO FEDERAL,FERNANDO GOMES DE FREITAS,51
3609,DEPUTADO FEDERAL,ANDRE ARIGONE TELLES BARROS,519
3610,DEPUTADO FEDERAL,PATRICK ALEXANDRE DE OLIVEIRA,2129
3611,DEPUTADO FEDERAL,MARLI ALVES DA SILVA,445
3612,DEPUTADO FEDERAL,HELIO SEVERINO DE AZEVEDO,8393
3616,DEPUTADO FEDERAL,CARLOS ALEXANDRE DE OLIVEIRA,516
3618,DEPUTADO FEDERAL,MARIA ELIANE SANTOS DE MORAIS,698
3619,DEPUTADO FEDERAL,JOKLEYNE ANTONIO FARIA DA SILVA,970
3620,DEPUTADO FEDERAL,HUGO JOSE TAVARES,189
3621,DEPUTADO FEDERAL,MARIA JESUS FERNANDES DA SILVA,372
3622,DEPUTADO FEDERAL,ELITUSALEM GOMES DE FREITAS,3611
3623,DEPUTADO FEDERAL,OZORIO FONTOURA FERREIRA BARBOSA,630
3625,DEPUTADO FEDERAL,GILSELENE SANTOS ARRUZZO,467
3627,DEPUTADO FEDERAL,ERIKA GAMA ALBUQUERQUE,175
3633,DEPUTADO FEDERAL,CRISTIANE FLAVIA FRANCO,390
3635,DEPUTADO FEDERAL,ROSEMARY PEDREIRA NUNES CABRAL,312
3636,DEPUTADO FEDERAL,WILSON MARTINS COUTINHO,6646
3637,DEPUTADO FEDERAL,LEREMICE DOS ANJOS MACIEL,76
3640,DEPUTADO FEDERAL,OSNIR ROCHA DE SOUZA,596
3644,DEPUTADO FEDERAL,RAFAELLA TORRES LEANDRO DA ROCHA,440
3645,DEPUTADO FEDERAL,CARLOS ANDRE JESUS SANTOS,635
3648,DEPUTADO FEDERAL,VERONICA PENCO FIGUEIREDO,465
3650,DEPUTADO FEDERAL,WILLIANS TEIXEIRA MADALENA,569
3652,DEPUTADO FEDERAL,SIDNEY CANDIDO DA SILVA CAVALCANTE,428
3653,DEPUTADO FEDERAL,MAURICIO BARBOSA REIS,123
3655,DEPUTADO FEDERAL,EMERSON CRUZ DE OLIVEIRA,306
3660,DEPUTADO FEDERAL,RONILDO NAVEGA HENRIQUES,1037
3663,DEPUTADO FEDERAL,ADRIANO LEITE DE ANDRADE,558
3666,DEPUTADO FEDERAL,ROSILENE ETIENE MENDONÃA,240
3667,DEPUTADO FEDERAL,ZICRI LAMEQUE DA SILVA,2129
3669,DEPUTADO FEDERAL,FATIMA DENISE CAMPELO DE LIMA SOUZA,158
3670,DEPUTADO FEDERAL,ADILSON DOS REIS VIEIRA,178
