NR_VOTAVEL,DS_CARGO,NM_VOTAVEL,QT_VOTOS
1812,DEPUTADO FEDERAL,ALDAIR TARCÃSIO RIZZI,1082
1813,DEPUTADO FEDERAL,JOÃO BATISTA CARDOSO,572
1818,DEPUTADO FEDERAL,NALINEZ ZANON,2210
1819,DEPUTADO FEDERAL,LUCIANA POMBO FERNANDES RICETTI,488
1821,DEPUTADO FEDERAL,MARCIO RICARDO STIER,116
1822,DEPUTADO FEDERAL,MARIA ELENICE DOS SANTOS,357
1827,DEPUTADO FEDERAL,LÃZARA DE OLIVEIRA FUSCO,115
1833,DEPUTADO FEDERAL,RAFAEL GUSTAVO NOGUTI CARDOSO,148
1840,DEPUTADO FEDERAL,MARCELO GUILHERME,10699
1844,DEPUTADO FEDERAL,MESAEL CAETANO DOS SANTOS,78
1850,DEPUTADO FEDERAL,SANNI CRISTINA VEIGA CORDEIRO,137
1855,DEPUTADO FEDERAL,MAURO ROCKENBACH,2591
1857,DEPUTADO FEDERAL,JOÃO JOSÃ DE FÃLIX PEREIRA,271
1881,DEPUTADO FEDERAL,STALLONE DOS SANTOS RIBEIRO,706
1888,DEPUTADO FEDERAL,JOSÃ MARIA LEÃO COELHO,1352
1890,DEPUTADO FEDERAL,BENONI KRUGER SANTOS,3318
1899,DEPUTADO FEDERAL,KELLY PEREIRA RAMOS,166
1900,DEPUTADO FEDERAL,EDUARDO MAIA BETTINI,10080
1901,DEPUTADO FEDERAL,CLAUDIO MARCELO SIENA,4013
1902,DEPUTADO FEDERAL,MARCOS DA SILVA ALMEIDA,1678
1905,DEPUTADO FEDERAL,DANIEL ABIDEMI ADEBAYO MAJARO,289
1907,DEPUTADO FEDERAL,SABRINA VALÃRIA ALMEIDA QUEIROZ,552
1908,DEPUTADO FEDERAL,ANDRÃ TREVISAN GABARDO,6015
1909,DEPUTADO FEDERAL,ANGELA GARCIA,3639
1910,DEPUTADO FEDERAL,FABIULA CRISTHIANE LUSTOSA JUNGLES,1308
1911,DEPUTADO FEDERAL,MATEUS BARRETO DE OLIVEIRA,6466
1912,DEPUTADO FEDERAL,LUCIANA FIORELLI,529
1917,DEPUTADO FEDERAL,CARLOS ALBERTO DE MACEDO,463
1918,DEPUTADO FEDERAL,ORIVALDO SOLER PERES,448
1919,DEPUTADO FEDERAL,DELTAN MARTINAZZO DALLAGNOL,344917
1920,DEPUTADO FEDERAL,LUIZ CARLOS JORGE HAULY,11925
1933,DEPUTADO FEDERAL,BRUNA LEMES FOGAÃA,3637
1939,DEPUTADO FEDERAL,EDUARDO PINHEIRO FERREIRA,4865
1947,DEPUTADO FEDERAL,ANDRESSA APARECIDA CALIXTO DAS CHAGAS,197
1950,DEPUTADO FEDERAL,PEDRO VELOSO DE ALCANTARA NETO,500
1955,DEPUTADO FEDERAL,ADELINA MARTINS DAL FORNO,1015
1960,DEPUTADO FEDERAL,VANESSA CARLA DOS SANTOS,181
1970,DEPUTADO FEDERAL,ANDRÃ LUIZ GUTIERREZ,787
1977,DEPUTADO FEDERAL,MARCIA APARECIDA DOS SANTOS,1381
1984,DEPUTADO FEDERAL,VANESSA MAGALHÃES DA SILVA JOST,929
1988,DEPUTADO FEDERAL,ISABELE APARECIDA DE FELIX PEREIRA,875
1990,DEPUTADO FEDERAL,JOEL MELO CORDEIRO,2574
1991,DEPUTADO FEDERAL,VAGNER DE MORAES ALAMINO,8017
1997,DEPUTADO FEDERAL,ANDRÃA CRISTINA DE FÃTIMA DOS SANTOS,797
1999,DEPUTADO FEDERAL,BIBIANA DE OLIVEIRA ORSI SILVA,5910
2000,DEPUTADO FEDERAL,GIOVANI AUGUSTO PEREIRA DE MATTOS,10880
2001,DEPUTADO FEDERAL,DARTAGNAN SCHREDERHOF ALVES DIAS FERREIRA,756
2002,DEPUTADO FEDERAL,VANESSA VALERO MOREIRA,1358
2003,DEPUTADO FEDERAL,LUCIANO JOSÃ IGNÃCIO,112
2004,DEPUTADO FEDERAL,ADRIANA MACHADO MIRANDA DA CRUZ,668
2005,DEPUTADO FEDERAL,SONIA MARIA PEREIRA DOS SANTOS,177
2006,DEPUTADO FEDERAL,RAFAELLE DE OLIVEIRA PORTUGAL,280
2009,DEPUTADO FEDERAL,JULIO MARQUES DE OLIVEIRA,39
2010,DEPUTADO FEDERAL,MARCIO AURÃLIO ELESBÃO,704
2012,DEPUTADO FEDERAL,VALDIR DE SOUZA,94
2017,DEPUTADO FEDERAL,NELSON LUIZ ANTUNES,718
2018,DEPUTADO FEDERAL,CARLOS EDUARDO ALVES TEIXEIRA DO PRADO,1512
2020,DEPUTADO FEDERAL,DANIEL GODRI JUNIOR,8155
2022,DEPUTADO FEDERAL,BIANCA MENDES PORTELA,2366
2024,DEPUTADO FEDERAL,JOAO FLAUSINO DIAS,957
2027,DEPUTADO FEDERAL,EDIMARA ALVES,222
2030,DEPUTADO FEDERAL,JONATAS APARECIDO DOMENCIANO,504
2033,DEPUTADO FEDERAL,LUCIANA MACIEL DE ALMEIDA,524
2044,DEPUTADO FEDERAL,JOSELI DOS SANTOS COLOGNHEZI,46
2051,DEPUTADO FEDERAL,OSIEL GOMES DA SILVA,25
2055,DEPUTADO FEDERAL,GUSTAVO STRAPASSON,1470
2056,DEPUTADO FEDERAL,ADAO MATOZO,167
2066,DEPUTADO FEDERAL,LINEU JOSE DOS SANTOS,83
2077,DEPUTADO FEDERAL,ANTONIO JOSÃ PINHEIRO,65
2088,DEPUTADO FEDERAL,JULIANA BATISTA MONTEIRO,133
2090,DEPUTADO FEDERAL,MARISA VIEIRA,184
2099,DEPUTADO FEDERAL,REGINALDO JOSE BARBOSA,243
2100,DEPUTADO FEDERAL,THIAGO FANELLI FERRAIOL,2429
2121,DEPUTADO FEDERAL,VANESSA CRISTINA CIENIAVA DE SOUZA,2672
2201,DEPUTADO FEDERAL,FILIPE BARROS BAPTISTA DE TOLEDO RIBEIRO,249507
2202,DEPUTADO FEDERAL,ANDERSON FERREIRA MARQUES,6457
2210,DEPUTADO FEDERAL,MARILSA COUTINHO,2933
2211,DEPUTADO FEDERAL,EDSON LUIZ BIRCKHOLZ VIEIRA,1463
2212,DEPUTADO FEDERAL,FLAVIA SILVA DE AZEVEDO,2164
2217,DEPUTADO FEDERAL,NILSON FRANCISCO ALVES DA LUZ,552
2220,DEPUTADO FEDERAL,PAULO MARTINS ESPINDOLA,3145
2221,DEPUTADO FEDERAL,BLENIO CEZAR SEVERO PEIXE,1389
2222,DEPUTADO FEDERAL,FERNANDO LUCIO GIACOBO,152342
2223,DEPUTADO FEDERAL,ALEXANDRE PANZARINI FILHO,2603
2230,DEPUTADO FEDERAL,DANIELA SUTO,589
2232,DEPUTADO FEDERAL,GENNARO VELA NETO,640
2233,DEPUTADO FEDERAL,LUIZ ALEX ZAMBONI,1418
2234,DEPUTADO FEDERAL,DAGMAR VICENTE DE CASTRO,386
2238,DEPUTADO FEDERAL,ROSELAINE BARROSO FERREIRA,4190
2240,DEPUTADO FEDERAL,HENRIQUE MIGUEL MARTINS JUSTO,247
2241,DEPUTADO FEDERAL,SAMMY DEYVES GOMES DE SOUZA,454
2242,DEPUTADO FEDERAL,CLAUDIO FERNANDO DOS SANTOS,1123
2244,DEPUTADO FEDERAL,ITAMAR PAIM PRUCH,47052
2255,DEPUTADO FEDERAL,ODUWALDO DE SOUZA CALIXTO,3089
2266,DEPUTADO FEDERAL,EVERSON NATALINO LEITE DE LUCIA,569
2268,DEPUTADO FEDERAL,HELMTRAUT BARINGER PEREIRA,128
2277,DEPUTADO FEDERAL,NELSI COGUETTO MARIA,70790
2282,DEPUTADO FEDERAL,DULCE SCHINCOVIAKI FAGUNDES,507
2288,DEPUTADO FEDERAL,MARCELA VALERIA MAGON,647
2299,DEPUTADO FEDERAL,ALESSANDRO MAXIMINO COSTA BIONI,1039
2300,DEPUTADO FEDERAL,RUBENS BUENO,42321
2301,DEPUTADO FEDERAL,CARLOS ALBERTO DE CAMPOS,623
2311,DEPUTADO FEDERAL,LETÃCIA FABIANA DE OLIVEIRA PINTO,255
2312,DEPUTADO FEDERAL,MARCELO DA ROSA,8018
2323,DEPUTADO FEDERAL,BEN HUR CUSTÃDIO DE OLIVEIRA,9760
2324,DEPUTADO FEDERAL,AILTON ALVES DE OLIVEIRA,6353
2332,DEPUTADO FEDERAL,ELEANGELA VASQUE CERVILHA,481
2333,DEPUTADO FEDERAL,ROSÃNGELA DOS SANTOS VIRMOND,6251
2345,DEPUTADO FEDERAL,JOEL DE LIMA,1469
2355,DEPUTADO FEDERAL,MARIANA FERNANDELLI SANTOS GOMES,2828
2360,DEPUTADO FEDERAL,FELIPE PEDROSO DA SILVA,7770
2366,DEPUTADO FEDERAL,ORIVALDO ROBERTO OLIVEIRA DA SILVA,516
2700,DEPUTADO FEDERAL,MARCOS AURELIO SUPERTI,606
2702,DEPUTADO FEDERAL,ANTONIO CARLOS DE ANDRADE E SILVA,173
2707,DEPUTADO FEDERAL,REGINA APARECIDA DA SILVA,107
2709,DEPUTADO FEDERAL,GILSON CAMARGO,15
2710,DEPUTADO FEDERAL,LEOVIR DE OLIVEIRA,132
2715,DEPUTADO FEDERAL,DINALDO ROBERTO DE LIMA DAMAS,6
2716,DEPUTADO FEDERAL,EVERTON JOSÃ DA SILVA,344
2717,DEPUTADO FEDERAL,GERSON RICARDO GARCIA,43
2720,DEPUTADO FEDERAL,DIRCE AGUIDA BORSATO COUTINHO KOBATA,26
2722,DEPUTADO FEDERAL,ALTINO BERTOLINO,270
2726,DEPUTADO FEDERAL,SILVIO OLIVEIRA DA SILVA,215
2727,DEPUTADO FEDERAL,PAULO MARCOS OROZIMBO,276
2733,DEPUTADO FEDERAL,CARLOS ALBERTO POLETTO,138
2734,DEPUTADO FEDERAL,ADEMIR GALDINO,101
2747,DEPUTADO FEDERAL,LOURDES ANTONIO DA FONSECA,133
2755,DEPUTADO FEDERAL,REGIANE MOREIRA DA SILVA,83
2757,DEPUTADO FEDERAL,NERI TAVARES DA SILVA,120
2759,DEPUTADO FEDERAL,SANDRA HELENA RIESEMBERG MARQUES,98
2765,DEPUTADO FEDERAL,LIONEZ MARIA MAINO,145
2767,DEPUTADO FEDERAL,CLEIDE MARIA MENEGON,43
2770,DEPUTADO FEDERAL,JOSÃ AUGUSTO RODRIGUES,326
2772,DEPUTADO FEDERAL,EDNEIA MARIA DA SILVA,66
2777,DEPUTADO FEDERAL,WASHINGTON LEE ABE,24054
